epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
177,6356.01,1.04369,0.78121,0.00565,0.619,0.59367,0.60438,0.41137,1.74621,1.97858,0.0118,2.13061e-05,2.13061e-05,2.13061e-05
178,6391.84,1.07839,0.82097,0.00555,0.59759,0.60552,0.60458,0.41189,1.75863,1.98574,0.01182,1.99707e-05,1.99707e-05,1.99707e-05
179,6430.42,0.98946,0.75516,0.0055,0.6201,0.60638,0.60899,0.41415,1.75716,1.97316,0.012,1.86897e-05,1.86897e-05,1.86897e-05
180,6467.15,1.07783,0.83381,0.0055,0.62016,0.61697,0.60986,0.41181,1.7302,1.98702,0.01188,1.74634e-05,1.74634e-05,1.74634e-05
181,6504.15,1.04673,0.76624,0.0054,0.62102,0.60015,0.60533,0.40946,1.72631,2.0029,0.01179,1.62921e-05,1.62921e-05,1.62921e-05
182,6540.84,1.04086,0.80311,0.00546,0.64573,0.59264,0.6075,0.41314,1.7302,2.00004,0.01176,1.5176e-05,1.5176e-05,1.5176e-05
183,6577.55,1.0933,0.82895,0.00534,0.62717,0.60308,0.60628,0.41153,1.72859,1.97032,0.01187,1.41156e-05,1.41156e-05,1.41156e-05
184,6614.2,1.06838,0.80927,0.00577,0.66032,0.59725,0.60448,0.40675,1.73665,1.98841,0.01178,1.3111e-05,1.3111e-05,1.3111e-05
185,6651.37,1.05357,0.81287,0.0056,0.61871,0.60499,0.60633,0.40865,1.74371,1.97436,0.01179,1.21624e-05,1.21624e-05,1.21624e-05
186,6688.37,1.01611,0.77174,0.00547,0.59403,0.59774,0.60666,0.40805,1.74506,1.97366,0.01165,1.12702e-05,1.12702e-05,1.12702e-05
187,6725.29,1.10466,0.82899,0.00552,0.59892,0.60369,0.60676,0.4056,1.74831,1.98935,0.01195,1.04345e-05,1.04345e-05,1.04345e-05
188,6762.25,1.02592,0.78702,0.00565,0.64528,0.57978,0.60528,0.40453,1.75016,1.99191,0.01175,9.65552e-06,9.65552e-06,9.65552e-06
189,6798.92,1.05354,0.80118,0.00568,0.58977,0.60233,0.60731,0.41006,1.73239,1.99254,0.01158,8.93348e-06,8.93348e-06,8.93348e-06
190,6834.95,1.04044,0.8076,0.00532,0.58858,0.60237,0.5994,0.4064,1.72526,1.98985,0.0116,8.26854e-06,8.26854e-06,8.26854e-06
191,6880.54,1.12269,0.7869,0.00786,0.55753,0.58587,0.5687,0.3776,1.77026,2.03867,0.01357,7.66087e-06,7.66087e-06,7.66087e-06
192,6916.37,1.12802,0.78169,0.00787,0.61976,0.54032,0.56123,0.36897,1.8066,2.10732,0.01451,7.11063e-06,7.11063e-06,7.11063e-06
193,6952.26,1.09831,0.76738,0.00746,0.64303,0.53542,0.55938,0.36474,1.79113,2.10213,0.01402,6.61793e-06,6.61793e-06,6.61793e-06
194,6987.36,1.12654,0.78628,0.00739,0.57521,0.58499,0.57257,0.37211,1.78069,2.10565,0.01371,6.18292e-06,6.18292e-06,6.18292e-06
195,7022.4,1.09142,0.74744,0.00713,0.63518,0.55261,0.57146,0.3708,1.78512,2.08641,0.01353,5.80569e-06,5.80569e-06,5.80569e-06
196,7057.62,1.09105,0.73649,0.00679,0.63029,0.55818,0.57289,0.37455,1.7894,2.1033,0.01354,5.48634e-06,5.48634e-06,5.48634e-06
197,7092.93,1.08505,0.74798,0.00705,0.62102,0.55605,0.57377,0.37481,1.77538,2.07945,0.01326,5.22494e-06,5.22494e-06,5.22494e-06
198,7127.69,1.09739,0.75616,0.00746,0.60153,0.55247,0.57608,0.37633,1.78458,2.0801,0.01325,5.02157e-06,5.02157e-06,5.02157e-06
199,7163.05,1.08015,0.74087,0.00678,0.63658,0.54741,0.57761,0.3795,1.76942,2.07302,0.01285,4.87626e-06,4.87626e-06,4.87626e-06
200,7198.66,1.10265,0.7481,0.00723,0.6141,0.55246,0.57361,0.37452,1.77236,2.08017,0.01291,4.78907e-06,4.78907e-06,4.78907e-06
